Vehicle ID,Trip start,Trip end,Trip duration (min),Trip distance (km),Idle time (min),Stop-start count,Avg speed,Avg engine load,Driving pattern
VEH-031,2025-12-05T18:15:00+00:00,2025-12-05T21:45:00+00:00,210,295.0,5,1,84.3,58.8,Highway Cruise
VEH-031,2025-12-06T07:10:00+00:00,2025-12-06T11:40:00+00:00,270,125.3,5,1,27.8,35.7,City Delivery
VEH-031,2025-12-06T18:05:00+00:00,2025-12-07T04:10:00+00:00,605,864.4,5,1,85.7,59.6,Highway Cruise
VEH-031,2025-12-07T09:10:00+00:00,2025-12-07T12:25:00+00:00,195,256.2,15,3,78.8,56.5,Highway Cruise
VEH-031,2025-12-07T15:00:00+00:00,2025-12-07T17:40:00+00:00,160,216.8,10,2,81.3,55.4,Highway Cruise
VEH-031,2025-12-07T19:10:00+00:00,2025-12-07T21:50:00+00:00,160,230.9,5,1,86.6,59.2,Highway Cruise
VEH-031,2025-12-08T00:45:00+00:00,2025-12-08T05:35:00+00:00,290,422.8,0,0,87.5,60.1,Highway Cruise
VEH-031,2025-12-08T09:35:00+00:00,2025-12-08T19:25:00+00:00,590,841.1,5,1,85.5,58.6,Highway Cruise
VEH-031,2025-12-08T21:10:00+00:00,2025-12-08T23:55:00+00:00,165,235.6,5,1,85.7,58.1,Highway Cruise
VEH-031,2025-12-09T08:10:00+00:00,2025-12-10T08:45:00+00:00,1475,1622.4,365,6,66.0,48.0,Highway Cruise (Long Haul)
VEH-031,2025-12-10T13:25:00+00:00,2025-12-10T19:35:00+00:00,370,380.4,10,2,61.7,72.9,Heavy Haul
VEH-031,2025-12-11T01:45:00+00:00,2025-12-11T22:55:00+00:00,1270,1215.8,435,2,57.4,43.2,Highway Cruise (Long Haul)
VEH-031,2025-12-12T05:15:00+00:00,2025-12-12T15:35:00+00:00,620,871.9,20,4,84.4,58.1,Highway Cruise
VEH-031,2025-12-12T19:25:00+00:00,2025-12-13T02:05:00+00:00,400,587.8,0,0,88.2,59.6,Highway Cruise
VEH-031,2025-12-13T09:35:00+00:00,2025-12-13T14:10:00+00:00,275,259.7,10,2,56.7,71.4,Heavy Haul
VEH-031,2025-12-13T16:40:00+00:00,2025-12-14T01:40:00+00:00,540,773.9,5,1,86.0,59.5,Highway Cruise
VEH-031,2025-12-14T03:20:00+00:00,2025-12-14T09:55:00+00:00,395,572.1,5,1,86.9,58.7,Highway Cruise
VEH-031,2025-12-14T17:30:00+00:00,2025-12-15T02:25:00+00:00,535,775.1,0,0,86.9,58.9,Highway Cruise
VEH-031,2025-12-15T05:40:00+00:00,2025-12-15T09:05:00+00:00,205,304.1,0,0,89.0,59.7,Highway Cruise
VEH-031,2025-12-15T12:05:00+00:00,2025-12-15T21:00:00+00:00,535,756.7,15,3,84.9,58.3,Highway Cruise
VEH-031,2025-12-16T03:25:00+00:00,2025-12-16T08:10:00+00:00,285,411.9,0,0,86.7,60.5,Highway Cruise
VEH-031,2025-12-16T13:05:00+00:00,2025-12-16T19:55:00+00:00,410,422.1,5,1,61.8,75.2,Heavy Haul
VEH-031,2025-12-16T21:40:00+00:00,2025-12-16T23:50:00+00:00,130,58.0,5,1,26.7,34.4,City Delivery
VEH-031,2025-12-17T06:25:00+00:00,2025-12-17T11:10:00+00:00,285,130.0,10,2,27.4,35.4,City Delivery
VEH-031,2025-12-17T20:50:00+00:00,2025-12-18T01:05:00+00:00,255,371.1,0,0,87.3,60.6,Highway Cruise
VEH-031,2025-12-18T06:45:00+00:00,2025-12-18T08:20:00+00:00,95,43.8,0,0,27.6,35.3,City Delivery
VEH-031,2025-12-18T10:35:00+00:00,2025-12-18T18:00:00+00:00,445,631.6,15,3,85.2,57.7,Highway Cruise
VEH-031,2025-12-19T02:45:00+00:00,2025-12-19T11:25:00+00:00,520,745.6,10,2,86.0,59.4,Highway Cruise
VEH-031,2025-12-19T18:45:00+00:00,2025-12-19T22:00:00+00:00,195,281.4,0,0,86.6,59.0,Highway Cruise
VEH-031,2025-12-20T01:10:00+00:00,2025-12-20T06:30:00+00:00,320,337.6,0,0,63.3,75.5,Heavy Haul
VEH-031,2025-12-20T09:25:00+00:00,2025-12-20T14:40:00+00:00,315,455.7,0,0,86.8,59.5,Highway Cruise
VEH-031,2025-12-20T19:55:00+00:00,2025-12-21T05:15:00+00:00,560,790.9,20,3,84.7,58.2,Highway Cruise
VEH-031,2025-12-21T07:05:00+00:00,2025-12-21T18:00:00+00:00,655,685.9,0,0,62.8,75.4,Heavy Haul
VEH-031,2025-12-22T00:40:00+00:00,2025-12-22T04:40:00+00:00,240,249.5,0,0,62.4,74.2,Heavy Haul
VEH-031,2025-12-22T12:00:00+00:00,2025-12-23T13:10:00+00:00,1510,1156.6,395,4,46.0,58.5,Heavy Haul (Long Haul)
VEH-031,2025-12-23T19:40:00+00:00,2025-12-23T23:35:00+00:00,235,339.4,5,1,86.6,58.8,Highway Cruise
VEH-031,2025-12-24T04:50:00+00:00,2025-12-24T09:45:00+00:00,295,440.5,0,0,89.6,61.6,Highway Cruise
VEH-031,2025-12-24T16:55:00+00:00,2025-12-24T22:15:00+00:00,320,334.4,5,1,62.7,75.4,Heavy Haul
VEH-031,2025-12-25T01:25:00+00:00,2025-12-25T10:10:00+00:00,525,525.2,10,2,60.0,73.8,Heavy Haul
VEH-031,2025-12-25T13:45:00+00:00,2025-12-25T18:55:00+00:00,310,433.5,10,2,83.9,57.8,Highway Cruise
VEH-031,2025-12-26T04:10:00+00:00,2025-12-26T17:30:00+00:00,800,845.0,0,0,63.4,75.6,Heavy Haul
VEH-031,2025-12-26T23:05:00+00:00,2025-12-27T10:15:00+00:00,670,950.6,20,4,85.1,58.8,Highway Cruise
VEH-031,2025-12-27T14:40:00+00:00,2025-12-28T08:10:00+00:00,1050,1053.4,335,4,60.2,44.7,Highway Cruise (Long Haul)
VEH-031,2025-12-28T13:55:00+00:00,2025-12-28T19:25:00+00:00,330,463.0,5,1,84.2,57.5,Highway Cruise
VEH-031,2025-12-29T03:40:00+00:00,2025-12-29T07:35:00+00:00,235,334.7,0,0,85.4,60.2,Highway Cruise
VEH-031,2025-12-29T13:05:00+00:00,2025-12-29T21:50:00+00:00,525,754.9,15,3,86.3,59.5,Highway Cruise
VEH-031,2025-12-30T05:15:00+00:00,2025-12-30T18:10:00+00:00,775,801.1,10,2,62.0,74.0,Heavy Haul
VEH-032,2025-12-01T00:00:00+00:00,2025-12-01T11:00:00+00:00,660,935.6,5,1,85.1,58.9,Highway Cruise
VEH-032,2025-12-01T19:05:00+00:00,2025-12-01T22:00:00+00:00,175,83.0,0,0,28.5,35.2,City Delivery
VEH-032,2025-12-02T02:00:00+00:00,2025-12-02T04:45:00+00:00,165,233.5,5,1,84.9,58.5,Highway Cruise
VEH-032,2025-12-02T11:05:00+00:00,2025-12-02T14:20:00+00:00,195,272.8,5,1,83.9,58.9,Highway Cruise
VEH-032,2025-12-02T15:35:00+00:00,2025-12-03T00:35:00+00:00,540,760.2,5,1,84.5,59.0,Highway Cruise
VEH-032,2025-12-03T02:55:00+00:00,2025-12-03T07:05:00+00:00,250,123.0,5,1,29.5,36.8,City Delivery
VEH-032,2025-12-03T10:50:00+00:00,2025-12-03T23:35:00+00:00,765,776.9,15,3,60.9,73.1,Heavy Haul
VEH-032,2025-12-04T00:50:00+00:00,2025-12-04T03:30:00+00:00,160,76.5,5,1,28.7,34.5,City Delivery
VEH-032,2025-12-04T04:35:00+00:00,2025-12-04T14:45:00+00:00,610,864.3,20,4,85.0,58.8,Highway Cruise
VEH-032,2025-12-04T17:55:00+00:00,2025-12-05T01:15:00+00:00,440,636.5,5,1,86.8,59.3,Highway Cruise
VEH-032,2025-12-05T03:30:00+00:00,2025-12-05T09:00:00+00:00,330,474.7,5,1,86.3,59.3,Highway Cruise
VEH-032,2025-12-05T14:00:00+00:00,2025-12-06T00:00:00+00:00,600,856.6,10,2,85.7,58.5,Highway Cruise
VEH-032,2025-12-06T05:45:00+00:00,2025-12-06T13:40:00+00:00,475,485.9,10,2,61.4,74.0,Heavy Haul
VEH-032,2025-12-06T15:25:00+00:00,2025-12-07T00:55:00+00:00,570,809.7,15,2,85.2,57.8,Highway Cruise
VEH-032,2025-12-07T07:15:00+00:00,2025-12-07T13:40:00+00:00,385,543.5,10,2,84.7,58.3,Highway Cruise
VEH-032,2025-12-07T23:35:00+00:00,2025-12-08T03:20:00+00:00,225,238.6,0,0,63.6,76.0,Heavy Haul
VEH-032,2025-12-08T04:35:00+00:00,2025-12-08T08:25:00+00:00,230,91.8,5,1,24.0,34.5,City Delivery
VEH-032,2025-12-08T14:50:00+00:00,2025-12-09T00:50:00+00:00,600,855.9,5,1,85.6,59.0,Highway Cruise
VEH-032,2025-12-09T02:00:00+00:00,2025-12-09T08:40:00+00:00,400,567.9,5,1,85.2,60.0,Highway Cruise
VEH-032,2025-12-09T15:55:00+00:00,2025-12-09T20:20:00+00:00,265,112.3,5,1,25.4,33.8,City Delivery
VEH-032,2025-12-10T05:55:00+00:00,2025-12-10T11:40:00+00:00,345,500.2,0,0,87.0,59.9,Highway Cruise
VEH-032,2025-12-10T19:55:00+00:00,2025-12-11T08:15:00+00:00,740,766.7,5,1,62.2,74.1,Heavy Haul
VEH-032,2025-12-11T11:50:00+00:00,2025-12-11T22:25:00+00:00,635,905.2,10,2,85.5,58.7,Highway Cruise
VEH-032,2025-12-12T04:45:00+00:00,2025-12-12T10:05:00+00:00,320,469.2,5,1,88.0,59.0,Highway Cruise
VEH-032,2025-12-12T19:20:00+00:00,2025-12-13T04:45:00+00:00,565,823.0,5,1,87.4,59.7,Highway Cruise
VEH-032,2025-12-13T08:15:00+00:00,2025-12-13T12:55:00+00:00,280,397.5,5,1,85.2,59.5,Highway Cruise
VEH-032,2025-12-13T18:50:00+00:00,2025-12-14T17:30:00+00:00,1360,1054.0,350,4,46.5,59.2,Heavy Haul (Long Haul)
VEH-032,2025-12-14T23:35:00+00:00,2025-12-15T05:10:00+00:00,335,456.5,15,3,81.8,57.8,Highway Cruise
VEH-032,2025-12-15T12:25:00+00:00,2025-12-15T14:45:00+00:00,140,62.1,0,0,26.6,36.7,City Delivery
VEH-032,2025-12-15T16:45:00+00:00,2025-12-16T03:25:00+00:00,640,902.5,25,5,84.6,57.6,Highway Cruise
VEH-032,2025-12-16T05:50:00+00:00,2025-12-16T10:50:00+00:00,300,400.9,20,3,80.2,55.3,Highway Cruise
VEH-032,2025-12-16T19:15:00+00:00,2025-12-17T05:05:00+00:00,590,858.9,5,1,87.3,60.2,Highway Cruise
VEH-032,2025-12-17T08:40:00+00:00,2025-12-17T13:20:00+00:00,280,404.5,0,0,86.7,59.3,Highway Cruise
VEH-032,2025-12-17T15:10:00+00:00,2025-12-17T17:40:00+00:00,150,57.5,0,0,23.0,34.5,City Delivery
VEH-032,2025-12-18T00:20:00+00:00,2025-12-18T03:25:00+00:00,185,72.2,5,1,23.4,34.0,City Delivery
VEH-032,2025-12-18T07:20:00+00:00,2025-12-18T16:30:00+00:00,550,791.3,10,2,86.3,59.3,Highway Cruise
VEH-032,2025-12-19T01:30:00+00:00,2025-12-19T03:00:00+00:00,90,39.6,0,0,26.4,36.2,City Delivery
VEH-032,2025-12-19T05:50:00+00:00,2025-12-19T15:15:00+00:00,565,813.5,5,1,86.4,60.3,Highway Cruise
VEH-032,2025-12-19T21:05:00+00:00,2025-12-20T03:05:00+00:00,360,515.2,5,1,85.9,58.4,Highway Cruise
VEH-032,2025-12-20T08:20:00+00:00,2025-12-20T18:10:00+00:00,590,855.4,0,0,87.0,60.1,Highway Cruise
VEH-032,2025-12-20T22:35:00+00:00,2025-12-21T01:35:00+00:00,180,259.7,0,0,86.6,59.5,Highway Cruise
VEH-032,2025-12-21T06:05:00+00:00,2025-12-21T13:00:00+00:00,415,425.8,15,3,61.6,72.6,Heavy Haul
VEH-032,2025-12-21T17:30:00+00:00,2025-12-21T21:10:00+00:00,220,310.1,5,1,84.6,58.0,Highway Cruise
VEH-032,2025-12-22T03:50:00+00:00,2025-12-22T08:40:00+00:00,290,141.0,0,0,29.2,36.8,City Delivery
VEH-032,2025-12-22T17:25:00+00:00,2025-12-22T18:35:00+00:00,70,29.6,0,0,25.4,37.5,City Delivery
VEH-032,2025-12-22T21:40:00+00:00,2025-12-23T01:35:00+00:00,235,340.6,0,0,87.0,59.6,Highway Cruise
VEH-032,2025-12-23T07:20:00+00:00,2025-12-24T05:45:00+00:00,1345,1395.2,390,1,62.2,46.5,Highway Cruise (Long Haul)
VEH-032,2025-12-24T10:50:00+00:00,2025-12-24T12:45:00+00:00,115,43.1,10,2,22.5,31.8,City Delivery
VEH-032,2025-12-24T13:55:00+00:00,2025-12-24T20:45:00+00:00,410,421.0,5,1,61.6,74.0,Heavy Haul
VEH-032,2025-12-25T01:20:00+00:00,2025-12-25T03:30:00+00:00,130,57.7,0,0,26.6,35.7,City Delivery
VEH-032,2025-12-25T11:15:00+00:00,2025-12-25T14:10:00+00:00,175,252.4,0,0,86.5,60.2,Highway Cruise
VEH-032,2025-12-25T15:45:00+00:00,2025-12-25T19:15:00+00:00,210,93.5,15,3,26.7,34.0,City Delivery
VEH-032,2025-12-26T00:00:00+00:00,2025-12-26T06:10:00+00:00,370,528.4,10,2,85.7,58.7,Highway Cruise
VEH-032,2025-12-26T12:05:00+00:00,2025-12-26T14:45:00+00:00,160,79.0,0,0,29.6,36.8,City Delivery
VEH-032,2025-12-26T16:40:00+00:00,2025-12-27T03:05:00+00:00,625,904.0,5,1,86.8,59.6,Highway Cruise
VEH-032,2025-12-27T13:00:00+00:00,2025-12-28T01:35:00+00:00,755,774.8,20,4,61.6,74.0,Heavy Haul
VEH-032,2025-12-28T06:15:00+00:00,2025-12-29T04:15:00+00:00,1320,1396.0,365,3,63.5,47.0,Highway Cruise (Long Haul)
VEH-032,2025-12-29T06:10:00+00:00,2025-12-29T17:10:00+00:00,660,941.4,15,3,85.6,59.2,Highway Cruise
VEH-032,2025-12-29T18:20:00+00:00,2025-12-29T21:35:00+00:00,195,264.8,10,2,81.5,56.8,Highway Cruise
VEH-032,2025-12-30T03:45:00+00:00,2025-12-30T12:20:00+00:00,515,736.7,20,4,85.8,58.4,Highway Cruise
VEH-033,2025-12-01T00:00:00+00:00,2025-12-01T08:45:00+00:00,525,741.5,10,2,84.7,58.9,Highway Cruise
VEH-033,2025-12-01T12:55:00+00:00,2025-12-01T16:45:00+00:00,230,103.2,0,0,26.9,36.3,City Delivery
VEH-033,2025-12-02T01:35:00+00:00,2025-12-02T04:30:00+00:00,175,80.7,0,0,27.7,34.7,City Delivery
VEH-033,2025-12-02T06:05:00+00:00,2025-12-02T08:00:00+00:00,115,48.3,0,0,25.2,34.5,City Delivery
VEH-033,2025-12-02T13:50:00+00:00,2025-12-02T22:55:00+00:00,545,774.9,15,3,85.3,58.3,Highway Cruise
VEH-033,2025-12-03T03:20:00+00:00,2025-12-03T06:20:00+00:00,180,87.6,0,0,29.2,34.9,City Delivery
VEH-033,2025-12-03T07:20:00+00:00,2025-12-03T14:55:00+00:00,455,661.3,5,1,87.2,59.4,Highway Cruise
VEH-033,2025-12-03T16:25:00+00:00,2025-12-03T19:30:00+00:00,185,268.9,5,1,87.2,59.6,Highway Cruise
VEH-033,2025-12-04T00:05:00+00:00,2025-12-04T03:40:00+00:00,215,308.2,0,0,86.0,58.8,Highway Cruise
VEH-033,2025-12-04T12:50:00+00:00,2025-12-04T15:50:00+00:00,180,83.0,0,0,27.7,35.5,City Delivery
VEH-033,2025-12-04T21:00:00+00:00,2025-12-05T07:55:00+00:00,655,918.8,25,5,84.2,58.5,Highway Cruise
VEH-033,2025-12-05T15:25:00+00:00,2025-12-05T23:05:00+00:00,460,462.8,5,1,60.4,74.0,Heavy Haul
VEH-033,2025-12-06T01:15:00+00:00,2025-12-07T04:50:00+00:00,1655,1755.9,460,6,63.7,47.0,Highway Cruise (Long Haul)
VEH-033,2025-12-07T07:05:00+00:00,2025-12-07T10:50:00+00:00,225,94.9,15,3,25.3,33.6,City Delivery
VEH-033,2025-12-07T17:00:00+00:00,2025-12-08T08:20:00+00:00,920,950.3,15,3,62.0,74.4,Heavy Haul
VEH-033,2025-12-08T16:10:00+00:00,2025-12-09T00:45:00+00:00,515,751.1,0,0,87.5,60.1,Highway Cruise
VEH-033,2025-12-09T09:50:00+00:00,2025-12-09T12:00:00+00:00,130,49.0,5,1,22.6,32.7,City Delivery
VEH-033,2025-12-09T20:45:00+00:00,2025-12-10T07:25:00+00:00,640,655.3,5,1,61.4,74.8,Heavy Haul
VEH-033,2025-12-10T12:15:00+00:00,2025-12-10T17:10:00+00:00,295,134.6,15,3,27.4,35.3,City Delivery
VEH-033,2025-12-10T22:00:00+00:00,2025-12-10T23:45:00+00:00,105,46.8,0,0,26.7,36.2,City Delivery
VEH-033,2025-12-11T06:05:00+00:00,2025-12-11T16:00:00+00:00,595,877.6,5,1,88.5,60.6,Highway Cruise
VEH-033,2025-12-11T19:50:00+00:00,2025-12-12T06:20:00+00:00,630,900.7,5,1,85.8,60.6,Highway Cruise
VEH-033,2025-12-12T14:30:00+00:00,2025-12-12T19:25:00+00:00,295,128.1,0,0,26.1,35.3,City Delivery
VEH-033,2025-12-12T21:50:00+00:00,2025-12-13T00:35:00+00:00,165,76.9,0,0,28.0,35.7,City Delivery
VEH-033,2025-12-13T07:05:00+00:00,2025-12-13T10:35:00+00:00,210,80.2,15,3,22.9,33.5,City Delivery
VEH-033,2025-12-13T13:25:00+00:00,2025-12-13T17:25:00+00:00,240,350.8,0,0,87.7,59.0,Highway Cruise
VEH-033,2025-12-14T03:10:00+00:00,2025-12-14T05:45:00+00:00,155,71.2,0,0,27.6,35.6,City Delivery
VEH-033,2025-12-14T13:45:00+00:00,2025-12-14T22:40:00+00:00,535,777.2,10,2,87.2,59.2,Highway Cruise
VEH-033,2025-12-15T07:20:00+00:00,2025-12-15T10:40:00+00:00,200,274.6,10,2,82.4,57.0,Highway Cruise
VEH-033,2025-12-15T12:25:00+00:00,2025-12-15T14:30:00+00:00,125,56.2,0,0,27.0,36.2,City Delivery
VEH-033,2025-12-15T17:10:00+00:00,2025-12-15T20:15:00+00:00,185,100.2,5,1,32.5,36.4,City Delivery
VEH-033,2025-12-16T03:55:00+00:00,2025-12-16T13:45:00+00:00,590,848.1,5,1,86.2,58.7,Highway Cruise
VEH-033,2025-12-16T21:50:00+00:00,2025-12-17T01:40:00+00:00,230,106.3,5,1,27.7,34.9,City Delivery
VEH-033,2025-12-17T05:55:00+00:00,2025-12-17T08:30:00+00:00,155,70.3,0,0,27.2,35.3,City Delivery
VEH-033,2025-12-17T12:20:00+00:00,2025-12-17T16:30:00+00:00,250,116.3,0,0,27.9,34.9,City Delivery
VEH-033,2025-12-17T23:40:00+00:00,2025-12-18T01:00:00+00:00,80,36.4,0,0,27.3,35.0,City Delivery
VEH-033,2025-12-18T06:05:00+00:00,2025-12-18T09:15:00+00:00,190,272.7,0,0,86.1,59.5,Highway Cruise
VEH-033,2025-12-18T13:40:00+00:00,2025-12-18T20:00:00+00:00,380,392.8,5,1,62.0,74.9,Heavy Haul
VEH-033,2025-12-18T21:15:00+00:00,2025-12-19T01:15:00+00:00,240,120.8,5,1,30.2,37.7,City Delivery
VEH-033,2025-12-19T08:35:00+00:00,2025-12-19T12:50:00+00:00,255,112.5,0,0,26.5,35.0,City Delivery
VEH-033,2025-12-19T14:30:00+00:00,2025-12-19T17:35:00+00:00,185,88.7,0,0,28.8,37.5,City Delivery
VEH-033,2025-12-19T20:30:00+00:00,2025-12-19T23:55:00+00:00,205,280.2,10,2,82.0,56.6,Highway Cruise
VEH-033,2025-12-20T04:25:00+00:00,2025-12-20T09:20:00+00:00,295,122.2,0,0,24.9,33.4,City Delivery
VEH-033,2025-12-20T15:00:00+00:00,2025-12-22T03:30:00+00:00,2190,1795.4,465,8,49.2,62.1,Heavy Haul (Long Haul)
VEH-033,2025-12-22T06:15:00+00:00,2025-12-22T10:35:00+00:00,260,126.9,5,1,29.3,37.5,City Delivery
VEH-033,2025-12-22T15:30:00+00:00,2025-12-22T19:10:00+00:00,220,95.7,5,1,26.1,35.0,City Delivery
VEH-033,2025-12-23T04:50:00+00:00,2025-12-23T13:40:00+00:00,530,772.5,5,1,87.5,59.5,Highway Cruise
VEH-033,2025-12-23T16:35:00+00:00,2025-12-23T20:20:00+00:00,225,99.1,0,0,26.4,35.7,City Delivery
VEH-033,2025-12-23T22:15:00+00:00,2025-12-24T06:00:00+00:00,465,463.1,10,2,59.7,73.0,Heavy Haul
VEH-033,2025-12-24T10:05:00+00:00,2025-12-24T14:10:00+00:00,245,105.9,0,0,25.9,35.7,City Delivery
VEH-033,2025-12-24T23:30:00+00:00,2025-12-25T09:00:00+00:00,570,840.3,5,1,88.5,60.5,Highway Cruise
VEH-033,2025-12-25T14:50:00+00:00,2025-12-25T21:50:00+00:00,420,602.2,10,2,86.0,59.8,Highway Cruise
VEH-033,2025-12-26T07:00:00+00:00,2025-12-26T10:55:00+00:00,235,108.4,15,3,27.7,35.4,City Delivery
VEH-033,2025-12-26T15:30:00+00:00,2025-12-26T18:35:00+00:00,185,75.0,5,1,24.3,33.1,City Delivery
VEH-033,2025-12-26T23:30:00+00:00,2025-12-27T02:30:00+00:00,180,84.0,0,0,28.0,35.0,City Delivery
VEH-033,2025-12-27T12:25:00+00:00,2025-12-27T13:30:00+00:00,65,30.3,0,0,28.0,36.2,City Delivery
VEH-033,2025-12-27T19:05:00+00:00,2025-12-28T04:50:00+00:00,585,831.0,15,3,85.2,58.6,Highway Cruise
VEH-033,2025-12-28T08:15:00+00:00,2025-12-28T14:45:00+00:00,390,560.6,5,1,86.2,59.4,Highway Cruise
VEH-033,2025-12-28T19:15:00+00:00,2025-12-29T05:25:00+00:00,610,868.8,20,3,85.5,58.5,Highway Cruise
VEH-033,2025-12-29T11:50:00+00:00,2025-12-29T15:25:00+00:00,215,97.7,0,0,27.3,36.0,City Delivery
VEH-033,2025-12-29T21:15:00+00:00,2025-12-30T05:50:00+00:00,515,744.3,10,2,86.7,58.9,Highway Cruise
VEH-033,2025-12-30T09:10:00+00:00,2025-12-30T10:20:00+00:00,70,30.1,0,0,25.8,34.3,City Delivery
VEH-033,2025-12-30T12:25:00+00:00,2025-12-30T15:45:00+00:00,200,80.9,5,1,24.3,35.0,City Delivery
VEH-034,2025-12-01T00:00:00+00:00,2025-12-01T03:05:00+00:00,185,264.9,0,0,85.9,58.2,Highway Cruise
VEH-034,2025-12-01T09:45:00+00:00,2025-12-01T19:10:00+00:00,565,791.8,15,3,84.1,57.6,Highway Cruise
VEH-034,2025-12-01T22:05:00+00:00,2025-12-02T07:15:00+00:00,550,786.3,5,1,85.8,58.9,Highway Cruise
VEH-034,2025-12-02T13:30:00+00:00,2025-12-02T15:05:00+00:00,95,43.1,5,1,27.2,34.0,City Delivery
VEH-034,2025-12-03T00:15:00+00:00,2025-12-03T08:25:00+00:00,490,491.2,15,3,60.2,72.7,Heavy Haul
VEH-034,2025-12-03T17:00:00+00:00,2025-12-04T00:45:00+00:00,465,678.4,0,0,87.5,60.2,Highway Cruise
VEH-034,2025-12-04T10:45:00+00:00,2025-12-04T15:25:00+00:00,280,410.1,0,0,87.9,59.5,Highway Cruise
VEH-034,2025-12-04T22:05:00+00:00,2025-12-05T10:50:00+00:00,765,783.3,0,0,61.4,74.1,Heavy Haul
VEH-034,2025-12-05T15:20:00+00:00,2025-12-05T21:00:00+00:00,340,492.7,5,1,86.9,59.3,Highway Cruise
VEH-034,2025-12-06T03:05:00+00:00,2025-12-06T10:05:00+00:00,420,589.2,10,2,84.2,58.4,Highway Cruise
VEH-034,2025-12-06T12:05:00+00:00,2025-12-06T13:50:00+00:00,105,35.2,0,0,20.1,32.4,City Delivery
VEH-034,2025-12-06T19:25:00+00:00,2025-12-07T02:25:00+00:00,420,622.4,5,1,88.9,60.9,Highway Cruise
VEH-034,2025-12-07T04:30:00+00:00,2025-12-07T18:45:00+00:00,855,880.4,10,2,61.8,74.3,Heavy Haul
VEH-034,2025-12-08T02:35:00+00:00,2025-12-08T08:20:00+00:00,345,362.5,0,0,63.0,75.6,Heavy Haul
VEH-034,2025-12-08T11:55:00+00:00,2025-12-08T14:40:00+00:00,165,69.9,0,0,25.4,34.6,City Delivery
VEH-034,2025-12-08T17:15:00+00:00,2025-12-09T02:00:00+00:00,525,524.4,15,3,59.9,72.4,Heavy Haul
VEH-034,2025-12-09T03:15:00+00:00,2025-12-09T12:10:00+00:00,535,754.6,20,4,84.6,58.0,Highway Cruise
VEH-034,2025-12-09T13:25:00+00:00,2025-12-09T18:05:00+00:00,280,411.6,5,1,88.2,60.5,Highway Cruise
VEH-034,2025-12-10T02:15:00+00:00,2025-12-10T04:45:00+00:00,150,71.9,0,0,28.8,36.3,City Delivery
VEH-034,2025-12-10T09:30:00+00:00,2025-12-10T14:05:00+00:00,275,390.0,10,2,85.1,58.4,Highway Cruise
VEH-034,2025-12-10T22:05:00+00:00,2025-12-11T07:05:00+00:00,540,748.6,20,4,83.2,57.4,Highway Cruise
VEH-034,2025-12-11T11:00:00+00:00,2025-12-11T14:15:00+00:00,195,275.4,5,1,84.7,59.0,Highway Cruise
VEH-034,2025-12-11T21:50:00+00:00,2025-12-12T04:45:00+00:00,415,593.9,5,1,85.9,59.1,Highway Cruise
VEH-034,2025-12-12T13:25:00+00:00,2025-12-12T18:40:00+00:00,315,147.3,5,1,28.1,34.8,City Delivery
VEH-034,2025-12-13T04:40:00+00:00,2025-12-13T11:30:00+00:00,410,593.7,10,2,86.9,59.0,Highway Cruise
VEH-034,2025-12-13T19:00:00+00:00,2025-12-13T22:45:00+00:00,225,334.1,0,0,89.1,60.7,Highway Cruise
VEH-034,2025-12-14T06:20:00+00:00,2025-12-14T16:55:00+00:00,635,910.2,5,1,86.0,58.6,Highway Cruise
VEH-034,2025-12-14T23:25:00+00:00,2025-12-15T10:20:00+00:00,655,939.7,15,3,86.1,58.6,Highway Cruise
VEH-034,2025-12-15T17:10:00+00:00,2025-12-15T20:10:00+00:00,180,247.4,0,0,82.5,59.5,Highway Cruise
VEH-034,2025-12-16T04:00:00+00:00,2025-12-16T07:50:00+00:00,230,108.4,5,1,28.3,35.0,City Delivery
VEH-034,2025-12-16T10:40:00+00:00,2025-12-16T17:10:00+00:00,390,557.6,10,2,85.8,58.9,Highway Cruise
VEH-034,2025-12-17T00:30:00+00:00,2025-12-17T07:35:00+00:00,425,438.9,5,1,62.0,74.3,Heavy Haul
VEH-034,2025-12-17T11:35:00+00:00,2025-12-17T15:35:00+00:00,240,105.6,0,0,26.4,35.3,City Delivery
VEH-034,2025-12-17T17:15:00+00:00,2025-12-18T00:05:00+00:00,410,572.4,15,3,83.8,58.4,Highway Cruise
VEH-034,2025-12-18T08:35:00+00:00,2025-12-18T17:35:00+00:00,540,788.4,5,1,87.6,59.7,Highway Cruise
VEH-034,2025-12-19T01:05:00+00:00,2025-12-19T05:05:00+00:00,240,114.0,10,1,28.5,34.8,City Delivery
VEH-034,2025-12-19T07:55:00+00:00,2025-12-19T12:05:00+00:00,250,247.5,15,3,59.4,70.1,Heavy Haul
VEH-034,2025-12-19T19:50:00+00:00,2025-12-20T01:05:00+00:00,315,460.8,5,1,87.8,60.4,Highway Cruise
VEH-034,2025-12-20T10:20:00+00:00,2025-12-20T19:45:00+00:00,565,786.5,10,2,83.5,57.7,Highway Cruise
VEH-034,2025-12-21T04:00:00+00:00,2025-12-21T07:40:00+00:00,220,314.1,0,0,85.7,59.3,Highway Cruise
VEH-034,2025-12-21T12:15:00+00:00,2025-12-21T18:35:00+00:00,380,541.3,10,2,85.5,58.7,Highway Cruise
